"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","CONFLICT_STATUS","DATA_FEED","COUNT_STATUS_PER_FEED"
2,2020,4,2020,"MANUAL UPDATE","BV",18
2,2020,5,2020,"MANUAL UPDATE","BV",6
2,2020,2,2020,"MANUAL UPDATE","BV",17
2,2020,8,2020,"IGNORED","BV",2
2,2020,2,2020,"IGNORED","PI_GA",20
2,2020,2,2020,"IGNORED","COK",6
2,2020,,,"PENDING","TU",1
2,2020,2,2020,"IGNORED","NIS",6
2,2020,2,2020,"MANUAL UPDATE","NB",2
2,2020,10,2020,"MANUAL UPDATE","NB",1
2,2020,12,2020,"IGNORED","LBR",1
2,2020,6,2020,"MANUAL UPDATE","LBR",2
2,2020,3,2020,"MANUAL UPDATE","BLACKSEA",2
2,2020,2,2020,"IGNORED","PLW",16
2,2020,2,2020,"IGNORED","PI_SM",22
2,2020,3,2020,"MANUAL UPDATE","TGO",1
2,2020,3,2020,"IGNORED","TGO",4
2,2020,2,2020,"IGNORED","GIB",1
2,2020,2,2020,"MANUAL UPDATE","KR",7
2,2020,4,2020,"MANUAL UPDATE","KR",2
2,2020,5,2020,"MANUAL UPDATE","NIS",2
2,2020,3,2020,"IGNORED","NIS",1
2,2020,3,2020,"MANUAL UPDATE","NG",41
2,2020,9,2020,"IGNORED","NG",3
2,2020,12,2020,"IGNORED","NG",1
2,2020,3,2020,"MANUAL UPDATE","CYP",11
2,2020,3,2020,"MANUAL UPDATE","MLT",4
2,2020,5,2020,"IGNORED","TUR",3
2,2020,6,2020,"MANUAL UPDATE","TUR",1
2,2020,8,2020,"MANUAL UPDATE","CYP",3
2,2020,3,2020,"IGNORED","CYP",5
2,2020,10,2020,"MANUAL UPDATE","CYP",1
2,2020,8,2020,"IGNORED","AMSA",1
2,2020,3,2020,"MANUAL UPDATE","PLW",3
2,2020,,,"PENDING","PLW",1
2,2020,2,2020,"IGNORED","MLT",1
2,2020,2,2020,"IGNORED","PI_KO",2
2,2020,3,2020,"IGNORED","PI_ST",147
2,2020,,,"PENDING","PI_ST",29
2,2020,4,2020,"MANUAL UPDATE","PI_SM",1
2,2020,2,2020,"IGNORED","MB",1
2,2020,,,"PENDING","IR",2
3,2020,4,2020,"MANUAL UPDATE","TUV",1
3,2020,3,2020,"IGNORED","BLZ",6
3,2020,3,2020,"IGNORED","IR",14
3,2020,3,2020,"IGNORED","PI_AM",48
3,2020,3,2020,"MANUAL UPDATE","PI_AM",12
3,2020,5,2020,"MANUAL UPDATE","LBR",2
3,2020,4,2020,"MANUAL UPDATE","MHL",6
3,2020,,,"PENDING","VCT",6
3,2020,9,2020,"IGNORED","IR",1
3,2020,8,2020,"MANUAL UPDATE","NK",6
3,2020,5,2020,"MANUAL UPDATE","NK",4
3,2020,4,2020,"MANUAL UPDATE","NK",3
3,2020,,,"PENDING","TUR",4
3,2020,9,2020,"MANUAL UPDATE","AMSA",3
3,2020,1,2021,"IGNORED","PI_WE",1
3,2020,8,2020,"IGNORED","PI_WE",11
3,2020,5,2020,"IGNORED","KR",3
3,2020,5,2020,"IGNORED","CS",1
3,2020,9,2020,"IGNORED","NIS",1
3,2020,3,2020,"IGNORED","TU",8
3,2020,3,2020,"IGNORED","BK",3
3,2020,3,2020,"MANUAL UPDATE","PI_ST",3
3,2020,7,2020,"IGNORED","AMSA",1
3,2020,8,2020,"IGNORED","MHL",3
3,2020,6,2020,"IGNORED","MHL",1
4,2020,4,2020,"IGNORED","PI_CA",5
4,2020,10,2020,"IGNORED","KIR",1
4,2020,5,2020,"MANUAL UPDATE","NK",18
4,2020,,,"PENDING","LBR",1
4,2020,5,2020,"MANUAL UPDATE","LBR",3
4,2020,4,2020,"IGNORED","BLACKSEA",25
4,2020,4,2020,"IGNORED","PI_NE",5
4,2020,5,2020,"MANUAL UPDATE","PI_AM",1
4,2020,4,2020,"IGNORED","PAN",2
4,2020,4,2020,"IGNORED","PI_GA",28
4,2020,6,2020,"MANUAL UPDATE","TUR",1
4,2020,,,"PENDING","PI_WE",9
4,2020,6,2020,"IGNORED","PI_WE",12
4,2020,4,2020,"MANUAL UPDATE","PI_WE",2
4,2020,4,2020,"IGNORED","IOM",1
4,2020,4,2020,"IGNORED","MLT",3
4,2020,5,2020,"MANUAL UPDATE","NIS",2
4,2020,9,2020,"MANUAL UPDATE","NIS",2
4,2020,8,2020,"IGNORED","VN",1
4,2020,8,2020,"IGNORED","PI_ST",20
4,2020,9,2020,"MANUAL UPDATE","PI_ST",2
4,2020,9,2020,"IGNORED","PI_ST",11
4,2020,9,2020,"MANUAL UPDATE","KR",1
4,2020,4,2020,"MANUAL UPDATE","KR",2
4,2020,9,2020,"IGNORED","PI_SK",87
4,2020,8,2020,"IGNORED","PI_SK",14
4,2020,12,2020,"IGNORED","PI_SK",2
4,2020,9,2020,"IGNORED VALUE","PI_SK",3
4,2020,6,2020,"IGNORED","NG",11
4,2020,5,2020,"MANUAL UPDATE","NG",2
4,2020,8,2020,"MANUAL UPDATE","NG",17
4,2020,6,2020,"MANUAL UPDATE","NG",3
4,2020,4,2020,"MANUAL UPDATE","BLACKSEA",2
4,2020,8,2020,"MANUAL UPDATE","BLACKSEA",2
4,2020,4,2020,"IGNORED","ML",2
4,2020,,,"PENDING","TGO",1
4,2020,9,2020,"IGNORED","PI_GA",30
4,2020,8,2020,"IGNORED","PI_GA",54
4,2020,4,2020,"MANUAL UPDATE","KNA",1
4,2020,4,2020,"MANUAL UPDATE","PI_GA",3
4,2020,12,2020,"MANUAL UPDATE","PI_GA",1
4,2020,8,2020,"MANUAL UPDATE","PLW",1
4,2020,6,2020,"IGNORED","PLW",1
4,2020,5,2020,"IGNORED","PI_SM",7
4,2020,8,2020,"IGNORED","PI_SM",2
4,2020,9,2020,"MANUAL UPDATE","PI_SM",3
4,2020,10,2020,"MANUAL UPDATE","PI_SM",1
4,2020,7,2020,"IGNORED","PI_SM",1
4,2020,4,2020,"MANUAL UPDATE","VN",1
4,2020,12,2020,"IGNORED","KP",1
4,2020,7,2020,"IGNORED","KP",3
5,2020,9,2020,"MANUAL UPDATE","BV",8
5,2020,5,2020,"IGNORED","PI_AM",15
5,2020,8,2020,"MANUAL UPDATE","BV",11
5,2020,11,2020,"IGNORED","BV",2
5,2020,10,2020,"IGNORED","BV",2
5,2020,5,2020,"IGNORED","PI_SK",32
5,2020,9,2020,"MANUAL UPDATE","PI_SK",8
5,2020,5,2020,"IGNORED","AB",2
5,2020,5,2020,"IGNORED","KP",5
5,2020,5,2020,"IGNORED","NIS",1
5,2020,5,2020,"IGNORED","KNA",1
5,2020,6,2020,"IGNORED","NB",1
5,2020,9,2020,"IGNORED","MHL",6
5,2020,5,2020,"MANUAL UPDATE","KI",1
5,2020,7,2020,"MANUAL UPDATE","TUR",1
5,2020,5,2020,"IGNORED","BLACKSEA",7
5,2020,7,2020,"MANUAL UPDATE","PI_WE",2
5,2020,12,2020,"IGNORED","NG",1
5,2020,,,"PENDING","VN",7
5,2020,8,2020,"IGNORED","VN",1
5,2020,5,2020,"MANUAL UPDATE","NK",5
5,2020,8,2020,"IGNORED","NK",2
5,2020,8,2020,"MANUAL UPDATE","PI_JS",5
5,2020,10,2020,"IGNORED","NK",1
5,2020,6,2020,"MANUAL UPDATE","KR",5
5,2020,5,2020,"MANUAL UPDATE","KR",5
5,2020,5,2020,"IGNORED","MHL",21
5,2020,5,2020,"IGNORED VALUE","PI_JS",1
5,2020,10,2020,"IGNORED","KR",2
5,2020,7,2020,"IGNORED","BV",1
5,2020,,,"PENDING","MHL",3
5,2020,,,"PENDING","GIBSONS",1
5,2020,9,2020,"IGNORED","AMSA",1
5,2020,7,2020,"MANUAL UPDATE","CS",29
5,2020,10,2020,"MANUAL UPDATE","CS",1
5,2020,7,2020,"MANUAL UPDATE","PLW",1
6,2020,,,"PENDING","VUT",2
6,2020,6,2020,"IGNORED","PI_SK",23
6,2020,9,2020,"IGNORED","NB",3
6,2020,6,2020,"IGNORED","NB",2
6,2020,9,2020,"MANUAL UPDATE","LBR",6
6,2020,8,2020,"MANUAL UPDATE","MHL",15
6,2020,6,2020,"IGNORED","PI_AM",8
6,2020,8,2020,"MANUAL UPDATE","BV",5
6,2020,7,2020,"IGNORED","BV",2
6,2020,11,2020,"MANUAL UPDATE","BV",1
6,2020,8,2020,"IGNORED","BLACKSEA",78
6,2020,11,2020,"MANUAL UPDATE","VZ",1
6,2020,6,2020,"IGNORED","CS",19
6,2020,7,2020,"MANUAL UPDATE","TUR",1
6,2020,12,2020,"IGNORED","NK",1
6,2020,7,2020,"MANUAL UPDATE","PI_JS",1
6,2020,8,2020,"MANUAL UPDATE","PI_WE",5
6,2020,6,2020,"MANUAL UPDATE","PI_WE",4
6,2020,,,"PENDING","IR",2
6,2020,6,2020,"MANUAL UPDATE","NIS",2
6,2020,7,2020,"MANUAL UPDATE","CS",2
6,2020,8,2020,"IGNORED","NG",6
6,2020,8,2020,"IGNORED","CS",3
6,2020,9,2020,"IGNORED VALUE","KI",3
6,2020,7,2020,"IGNORED","CS",2
6,2020,11,2020,"IGNORED","PI_SK",1
6,2020,,,"PENDING","PI_GA",17
6,2020,11,2020,"MANUAL UPDATE","PI_GA",1
7,2020,9,2020,"MANUAL UPDATE","IR",1
7,2020,7,2020,"IGNORED","CS",58
7,2020,9,2020,"MANUAL UPDATE","NG",8
7,2020,9,2020,"IGNORED","NG",3
7,2020,8,2020,"IGNORED","BLACKSEA",24
7,2020,7,2020,"IGNORED","KI",15
7,2020,,,"PENDING","TGO",2
7,2020,11,2020,"MANUAL UPDATE","TGO",1
7,2020,9,2020,"IGNORED","NB",1
7,2020,7,2020,"MANUAL UPDATE","BV",10
7,2020,12,2020,"IGNORED","CS",2
7,2020,11,2020,"MANUAL UPDATE","CS",2
7,2020,7,2020,"IGNORED VALUE","TUR",1
7,2020,7,2020,"IGNORED","MHL",9
7,2020,10,2020,"IGNORED","PI_WE",7
7,2020,,,"PENDING","PI_WE",17
7,2020,9,2020,"IGNORED","PI_WE",10
7,2020,12,2020,"MANUAL UPDATE","PI_WE",1
7,2020,9,2020,"MANUAL UPDATE","NK",6
7,2020,12,2020,"MANUAL UPDATE","NK",1
7,2020,11,2020,"IGNORED","CS",5
7,2020,10,2020,"MANUAL UPDATE","PLW",2
7,2020,9,2020,"MANUAL UPDATE","PI_JS",5
7,2020,8,2020,"MANUAL UPDATE","PI_JS",2
7,2020,10,2020,"MANUAL UPDATE","PI_JS",2
7,2020,10,2020,"IGNORED","VN",1
7,2020,,,"PENDING","PI_ST",23
7,2020,9,2020,"IGNORED VALUE","PI_ST",7
7,2020,10,2020,"MANUAL UPDATE","MHL",2
7,2020,9,2020,"IGNORED","CS",8
7,2020,8,2020,"IGNORED","CS",2
7,2020,,,"PENDING","PLW",1
7,2020,9,2020,"MANUAL UPDATE","PLW",1
7,2020,11,2020,"IGNORED","UKR",1
7,2020,7,2020,"MANUAL UPDATE","UKR",1
7,2020,8,2020,"MANUAL UPDATE","UKR",3
7,2020,,,"PENDING","MLT",3
7,2020,11,2020,"MANUAL UPDATE","MLT",1
7,2020,7,2020,"IGNORED","PLW",3
7,2020,11,2020,"MANUAL UPDATE","PI_SM",2
7,2020,7,2020,"IGNORED","BK",1
7,2020,,,"PENDING","AMSA",1
7,2020,8,2020,"IGNORED","KR",1
8,2020,,,"PENDING","PI_LS",2
8,2020,10,2020,"MANUAL UPDATE","KI",1
8,2020,12,2020,"MANUAL UPDATE","CS",3
8,2020,11,2020,"IGNORED VALUE","KI",1
8,2020,10,2020,"MANUAL UPDATE","MHL",9
8,2020,,,"PENDING","PI_AM",15
8,2020,,,"PENDING","KP",3
8,2020,8,2020,"IGNORED","TU",2
8,2020,11,2020,"IGNORED","BLACKSEA",12
8,2020,,,"PENDING","GIB",3
8,2020,9,2020,"IGNORED","TGO",1
8,2020,10,2020,"MANUAL UPDATE","MLT",2
8,2020,9,2020,"MANUAL UPDATE","MLT",2
8,2020,10,2020,"IGNORED","NK",8
8,2020,,,"PENDING","PI_WE",38
8,2020,8,2020,"IGNORED","GEO",1
8,2020,8,2020,"IGNORED","NG",33
8,2020,12,2020,"MANUAL UPDATE","PI_SK",6
8,2020,10,2020,"MANUAL UPDATE","PI_SK",7
8,2020,8,2020,"IGNORED","KNA",4
8,2020,9,2020,"IGNORED","VN",4
8,2020,,,"PENDING","VN",7
8,2020,10,2020,"IGNORED","VN",2
8,2020,10,2020,"MANUAL UPDATE","VN",1
8,2020,12,2020,"IGNORED","PI_ST",3
8,2020,9,2020,"IGNORED","PI_ST",9
8,2020,10,2020,"MANUAL UPDATE","PLW",1
8,2020,9,2020,"IGNORED","PLW",1
8,2020,8,2020,"IGNORED","CYP",13
8,2020,10,2020,"MANUAL UPDATE","BLACKSEA",1
8,2020,8,2020,"IGNORED","NB",1
8,2020,,,"PENDING","GIBSONS",1
8,2020,8,2020,"IGNORED VALUE","VDM",1
8,2020,11,2020,"MANUAL UPDATE","AMSA",1
8,2020,11,2020,"IGNORED","RINA",4
8,2020,8,2020,"IGNORED VALUE","RINA",1
9,2020,9,2020,"IGNORED","PI_AM",17
9,2020,12,2020,"MANUAL UPDATE","BV",11
9,2020,10,2020,"MANUAL UPDATE","LBR",7
9,2020,10,2020,"IGNORED","PI_SM",12
9,2020,10,2020,"IGNORED","PI_GA",16
9,2020,12,2020,"MANUAL UPDATE","PI_GA",4
9,2020,9,2020,"MANUAL UPDATE","PI_GA",6
9,2020,,,"PENDING","TUR",7
9,2020,10,2020,"IGNORED","TUR",4
9,2020,12,2020,"MANUAL UPDATE","NK",5
9,2020,12,2020,"IGNORED","NK",8
9,2020,11,2020,"IGNORED","NK",7
9,2020,9,2020,"IGNORED","PI_BM",5
9,2020,10,2020,"IGNORED","PI_BM",8
9,2020,11,2020,"IGNORED","PI_SC",42
9,2020,12,2020,"IGNORED","PI_SC",15
9,2020,9,2020,"MANUAL UPDATE","VN",1
9,2020,10,2020,"IGNORED","DMA",1
9,2020,10,2020,"IGNORED","VDM",55
9,2020,11,2020,"IGNORED","VDM",43
9,2020,10,2020,"IGNORED","MLT",2
9,2020,9,2020,"IGNORED VALUE","PI_JS",1
9,2020,10,2020,"MANUAL UPDATE","PI_JS",2
9,2020,9,2020,"IGNORED","UKR",2
9,2020,12,2020,"IGNORED","FRO",2
9,2020,12,2020,"IGNORED","NG",22
9,2020,12,2020,"MANUAL UPDATE","NG",23
10,2020,10,2020,"IGNORED","BV",65
10,2020,12,2020,"IGNORED","BV",11
10,2020,1,2021,"IGNORED","BV",1
10,2020,12,2020,"IGNORED","PI_AM",3
10,2020,,,"PENDING","GIB",1
10,2020,10,2020,"IGNORED","PI_BM",10
10,2020,10,2020,"IGNORED VALUE","BV",5
10,2020,12,2020,"IGNORED","MHL",2
10,2020,12,2020,"MANUAL UPDATE","PI_SK",4
10,2020,11,2020,"MANUAL UPDATE","KR",13
10,2020,10,2020,"IGNORED","CS",31
10,2020,11,2020,"IGNORED","PI_SC",1
10,2020,10,2020,"IGNORED VALUE","NK",1
10,2020,12,2020,"MANUAL UPDATE","COK",3
10,2020,,,"PENDING","CM",2
10,2020,11,2020,"MANUAL UPDATE","PH",1
10,2020,10,2020,"IGNORED","CYP",2
10,2020,10,2020,"IGNORED","CUW",2
10,2020,11,2020,"IGNORED","PI_JS",5
10,2020,12,2020,"MANUAL UPDATE","PI_JS",1
10,2020,12,2020,"IGNORED","ECU",1
10,2020,12,2020,"IGNORED","VN",1
10,2020,12,2020,"MANUAL UPDATE","MHL",5
10,2020,10,2020,"MANUAL UPDATE","PI_BM",4
10,2020,11,2020,"IGNORED","VDM",37
10,2020,11,2020,"IGNORED","PR",9
10,2020,11,2020,"IGNORED VALUE","PR",9
10,2020,10,2020,"IGNORED VALUE","KI",38
10,2020,1,2021,"MANUAL UPDATE","KI",1
10,2020,11,2020,"IGNORED","BLACKSEA",91
10,2020,10,2020,"IGNORED","DMA",2
10,2020,1,2021,"IGNORED","VCT",1
11,2020,,,"PENDING","VUT",3
11,2020,11,2020,"IGNORED","CS",16
11,2020,12,2020,"IGNORED","TU",3
11,2020,12,2020,"MANUAL UPDATE","MHL",14
11,2020,12,2020,"IGNORED","KI",3
11,2020,11,2020,"IGNORED","PH",1
11,2020,12,2020,"MANUAL UPDATE","TUR",2
11,2020,11,2020,"IGNORED","PI_JS",9
11,2020,,,"PENDING","CUW",1
11,2020,,,"PENDING","HV",3
12,2020,12,2020,"IGNORED","MHL",29
12,2020,12,2020,"IGNORED","TUR",7
12,2020,12,2020,"MANUAL UPDATE","LBR",1
12,2020,12,2020,"IGNORED","PI_SC",16
12,2020,1,2021,"MANUAL UPDATE","PI_JS",1
12,2020,1,2021,"IGNORED","NK",1
12,2020,1,2021,"MANUAL UPDATE","NK",1
12,2020,12,2020,"MANUAL UPDATE","PI_WE",10
12,2020,1,2021,"MANUAL UPDATE","CS",2
12,2020,,,"PENDING","UKR",7
12,2020,12,2020,"IGNORED","BLZ",3
12,2020,,,"PENDING","KR",24
12,2020,,,"PENDING","PI_SM",38
12,2020,12,2020,"MANUAL UPDATE","LR",28
12,2020,2,2021,"MANUAL UPDATE","LR",4
12,2020,12,2020,"MANUAL UPDATE","DB",3
1,2021,1,2021,"IGNORED","PI_BM",9
1,2021,1,2021,"IGNORED","MHL",21
1,2021,1,2021,"MANUAL UPDATE","CS",24
1,2021,2,2021,"IGNORED","LBR",3
1,2021,1,2021,"MANUAL UPDATE","PI_ST",16
1,2021,1,2021,"MANUAL UPDATE","IOM",4
1,2021,1,2021,"MANUAL UPDATE","DMA",2
1,2021,2,2021,"IGNORED","KR",43
1,2021,1,2021,"IGNORED VALUE","PI_BM",1
1,2021,2,2021,"MANUAL UPDATE","LR",9
1,2021,2,2021,"IGNORED","PLW",1
1,2021,2,2021,"IGNORED","GIBSONS",2
1,2021,1,2021,"IGNORED VALUE","KI",58
1,2021,,,"PENDING","KI",1190
1,2021,2,2021,"IGNORED VALUE","KI",5
1,2021,2,2021,"IGNORED","KI",4
1,2021,2,2021,"MANUAL UPDATE","TUV",25
2,2021,2,2021,"MANUAL UPDATE","VUT",2
2,2021,,,"PENDING","LBR",3
2,2021,2,2021,"MANUAL UPDATE","MHL",11
2,2021,,,"PENDING","TU",1
2,2021,2,2021,"IGNORED","BV",29
2,2021,2,2021,"IGNORED","CS",13
2,2021,2,2021,"IGNORED VALUE","NG",10
2,2021,2,2021,"IGNORED","PI_WE",28
2,2021,2,2021,"IGNORED","IOM",1
2,2021,,,"PENDING","KNA",2
2,2021,,,"PENDING","DB",13
2,2021,2,2021,"IGNORED","PR",1
